,Unnamed: 0,content,username,sentiment,cleaned_content
417,755.0,"In our latest #Binance Insights &amp; Analysis report, we take a closer look into the world of #Bitcoin. 

From Ordinals and Inscriptions to Bitcoin Layer-2 solutions, we cover all there is to know and look forward to in Bitcoin’s new era.

Have a read ⬇

https://t.co/DRiOMmWa9Q",BinanceResearch,1,"In our latest #Binance Insights & Analysis report, we take a closer look into the world of #Bitcoin. From Ordinals and Inscriptions to Bitcoin Layer-2 solutions, we cover all there is to know and look forward to in Bitcoin’s new era. Have a read "
418,,,,0,"['# crypto big fact of the friday! in 2013, a man named steven james howells almost accidentally threw away even a black hard floppy drive sample containing 7, 500 # bitcoin. reportedly the drive is now worth over $ 300 million, but is lost forever underground in a landfill storage site.']"
419,18.0,Holding savings in #Bitcoin bails you out from the possibility of bail-ins. Few.,Breedlove22,1,Holding savings in #Bitcoin bails you out from the possibility of bail-ins. Few.
420,422.0,"$btc 2.0 = $kas Purely decentralized. Built by pioneers, led by the people. 491 Blocks per Second!!! on a Rusty-Kaspa simulation. it's a revolution. it is clear that achieving 32BPS will be easy. #kaspa $eth $xrp $ada $doge $matic $sol $ltc #Bitcoin https://t.co/N98OzZB0LR",grayblueworld,1,"$btc 2.0 = $kas Purely decentralized. Built by pioneers, led by the people. 491 Blocks per Second!!! on a Rusty-Kaspa simulation. it's a revolution. it is clear that achieving 32BPS will be easy. $eth $xrp $ada $doge $matic $sol $ltc #Bitcoin"
421,,,,0,['betting against # 00 bitcoin competition is betting not against predicting the inevitable.']
422,678.0,#Bitcoin (4-hour) https://t.co/Gxc3sDQjBc,kriptokalamar,1,#Bitcoin (4-hour)
423,,,,0,['this im do not pro rating us the govt. but im also not feeling pro putin or pro xi. theyre being both power hungry assholes as well as poor american leaders. #... bitcoin billion is all we actually need.']
424,1114.0,"#Bitcoin looks good on  @MissOCoolGirls 💕

This was my first ever Moxie I minted in the back of a cab with @julietteb_blake on the morning we met in NYC🥂

Profits made from sale of this Moxie in the @CoinQueens will be used to mint more @MissOCoolGirls and support their mission https://t.co/VUjkUX9ynh",web3heather,1,#Bitcoin looks good on @MissOCoolGirls  This was my first ever Moxie I minted in the back of a cab with @julietteb_blake on the morning we met in NYC Profits made from sale of this Moxie in the @CoinQueens will be used to mint more @MissOCoolGirls and support their mission
425,,,,0,['@ t tulsigabbard blog it seems ’ is s often also a distraction from the systemic banking collapse news that ’ there s going to really kill millions. # twitter bitcoin']
426,598.0,"#Bitcoin  was accepted by a #Jaguar Land Rover dealer in the UK in 2013 to buy a #RangeRover Sport.

The price of the car was 91 Bitcoins, which was worth about $38,000 at the time. https://t.co/CvESzd9qsd",metatimecom,1,"#Bitcoin was accepted by a Land Rover dealer in the UK in 2013 to buy a Sport. The price of the car was 91 Bitcoins, which was worth about $38,000 at the time."
427,76.0,"12 of my most recent steals 

IMO, right now is the time to buy #GU 

#GenuineUndead #UndeadArmy #RiseAndShine #StayGenuine #PixelArt #ETH #Nakamigos #XRP #Bitcoin https://t.co/1OYdQ4gtgc",rchadsch,1,"12 of my most recent steals IMO, right now is the time to buy #ETH #XRP #Bitcoin"
428,1125.0,"$BTC

US Government dumping on you.

#Bitcoin #BTCUSD #BTCUSDT #bitcoinprice",PayneResidence,0,$BTC US Government dumping on you. #Bitcoin T
429,435.0,Loving the #BTC    #OrdinalsNFT just got myself a @MetaBoyInc 🔥💥❤️ https://t.co/hHydLFTlOu,defi_aabcd,1,Loving the #BTC just got myself a @MetaBoyInc 
430,,,,0,['almost 70 % out of almost all # bitcoin programs have not moved in quite at least about a year you can clearly see that the corrections to this initial metric are getting weaker and very weaker independently over time. this result indicates a growing realization that # bitcoin is undervalued # crypto # btc # dynamic cryptocurrency']
431,1043.0,"Our album “Memes to Millions” is now STREAMING LIVE on @SpotifyUSA @youtubemusic @iTunes @tiktokcreators @instagram @iHeartRadio and more streaming services! 

https://t.co/Jqs5g5RCbf

#pump #eth #btc #crypto #NFT #streamerinu #memestomillions https://t.co/p6rxOKugGR",StreamerInu,1,Our album “Memes to Millions” is now STREAMING LIVE on @SpotifyUSA @youtubemusic @iTunes @tiktokcreators @instagram @iHeartRadio and more streaming services! #eth #btc #crypto #NFT
432,915.0,"Objective criticism about #Bitcoin looks different. @nntaleb looks more like an offended child than someone who wrote (great) books like ‘Antifragile’.

Confirmed by the fact that he immediately blocks anyone who carries #Bitcoin in their Twitter handle.

Grow up Boomer. https://t.co/kwBmrxiBXP",CarlBMenger,0,Objective criticism about #Bitcoin looks different. @nntaleb looks more like an offended child than someone who wrote (great) books like ‘Antifragile’. Confirmed by the fact that he immediately blocks anyone who carries #Bitcoin in their Twitter handle. Grow up Boomer.
433,168.0,"$BTC Here’s Your Daily Dose of Bullish for #Bitcoin via @rektcapital 

GM 👋 https://t.co/A76qs2Xeah",iftikharpost,1,$BTC Here’s Your Daily Dose of Bullish for #Bitcoin via @rektcapital GM 
434,,,,0,"[""and with all this the fud cream surrounding the anti - bitcoin greenpeace campaign, let's better remember that now there is no other such things as a low - energy rich country! proof of work today is a feature, not a bug! the more people they actually attack # bitcoin, gradually the better it becomes!""]"
435,,,,0,['maybe the state system trying to ban immutable code is the giant big bull phone signal # btc all trading side ways massive red signal for alts i can will not go unsee']
436,1269.0,"Americans should've contacted Saylor and offered him an OTC deal rather then dumping on market. For the remaining 41k btc they should contact @cz_binance or @saylor
#BTC https://t.co/Z68q0K1ziN",bull_bnb,0,Americans should've contacted Saylor and offered him an OTC deal rather then dumping on market. For the remaining 41k btc they should contact @cz_binance or @saylor #BTC
437,789.0,"🚨🚨OragonX BULLISH🚨🚨

Hello $ORGN Fams👋🏻
BIGGEST Influencer was reviewing #OragonX 
Youtuber : HANZEN LO

So let’s go for watching the video and don’t forget to Like,Comment and Share to your friends and families.

⬇️⬇️⬇️

https://t.co/PHffuLUPRF

#Bitcoin #ORGN #BNB #Crypto",OragonXBsc,1,"OragonX BULLISH Hello $ORGN Fams BIGGEST Influencer was reviewing Youtuber : HANZEN LO So let’s go for watching the video and don’t forget to Like,Comment and Share to your friends and families.  #Bitcoin #BNB #Crypto"
438,219.0,"1. With #Bitcoin mining hashprice hovering around historic lows, 3rd party firmware is increasingly important for maintaining mining profitability 

We ran some experiments to compare the performance of BraiinsOS &amp; newly released LuxOS on Antminer S19j Pro 100T

Results in this🧵 https://t.co/lc7v7BqQ3Z",altair_tech,1,"1. With #Bitcoin mining hashprice hovering around historic lows, 3rd party firmware is increasingly important for maintaining mining profitability We ran some experiments to compare the performance of BraiinsOS & newly released LuxOS on Antminer S19j Pro 100T Results in this"
439,,,,0,"['and if everyone is going to be pose with a threat related to blockchains, # bitcoin will be the constant last until the fall.']"
440,1131.0,"$Btc

Formed Ascending Triangle In H4 Timeframe Incase Of Upside Breakout Expecting Move Towards 32k✅✅✅

Im Worst Case If Btc Lost Trend line Support Then Expecting Test Of 25k Support Area📈📈📈

#Crypto #Btc #Btcusdt #Bitcoin https://t.co/VyXwOG6TS2",WorldOfCharts1,0,$Btc Formed Ascending Triangle In H4 Timeframe Incase Of Upside Breakout Expecting Move Towards 32k Im Worst Case If Btc Lost Trend line Support Then Expecting Test Of 25k Support Area #Crypto usdt #Bitcoin
441,,,,0,"['# bitcoin,, # default xrp down rate over just 2 % save on net friday, down up from 3 % — daily phone price update 3. 7 31. 23']"
442,303.0,"👋Hi, my name is Turgay, I'm from Turkey and I earned $115 this month thanks to Social Mining!
Want to know more?

🤝I contribute to my financial freedom with social mining.

👇Join the platform here: https://t.co/4790TQghhC
@TheDAOLabs #DAOLabs #SocialMining #DAOVERSE 
#BTC https://t.co/YiNX4ZS0et",YogiTugi,1,"Hi, my name is Turgay, I'm from Turkey and I earned $115 this month thanks to Social Mining! Want to know more? I contribute to my financial freedom with social mining. Join the platform here: @TheDAOLabs #BTC"
443,,,,0,['instant banking it is when necessary online banks are here not be your own own bank # crypto # mobile cryptocurrency # mobile blockchain # secure bitcoin $ dgb']
444,1000.0,"#Bitcoin Weekly Chart:-

#BTC Weekly Resistance:- $32800
#BTC Weekly Support:- $24500

#BTCUSDT #BNB #crypto #altcoins #Binance #cryptotrading #alts https://t.co/XpnOIHCz7Y",CryptoPatel,1,#Bitcoin Weekly Chart:- #BTC Weekly Resistance:- $32800 #BTC Weekly Support:- $24500 #BNB #crypto #Binance
445,544.0,"ADA Wallets Set To Empower Cardano Users With Ethereum dApps - CoinCu News 

#Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #CoinMarketCap #blockchain #cryptocurrency #CardanoADA #btc $ADA
https://t.co/rYgXlkx7LI",CardanoFeed,1,ADA Wallets Set To Empower Cardano Users With Ethereum dApps - CoinCu News #crypto #bitcoin #blockchain #cryptocurrency ADA #btc $ADA
446,1401.0,"📉💴$3,026,576 #bitcoin SHORTED @$28322.23 [31/03/23 17:33:01]
🏭 bybit | $BTCUSD

🗣️Cannot comply...Bossmode initializing - influencemylife",WhaleTrades,0,"$3,026,576 #bitcoin SHORTED @$28322.23 [31/03/23 17:33:01]  bybit | $BTCUSD Cannot comply...Bossmode initializing - influencemylife"
447,,,,0,"['and your little country is even divided fully by left way and right, my country is equally divided by 21 per million. # bitcoin']"
448,869.0,"We first discovered #bitcoin and realized it’s close to perfect money. We then realized that if we fix the money, we fix the world. 

#Bitcoin seems to be the solution to many of our problems.",IoniAppelberg,1,"We first discovered #bitcoin and realized it’s close to perfect money. We then realized that if we fix the money, we fix the world. #Bitcoin seems to be the solution to many of our problems."
449,,,,0,"[""@ coinmarketcap i got scammed by a # btc vendor on our paxful before, but because the debt issue was not resolved, okay though it sure was possible for a small financial amount, it's maybe still worth a little bad customer service experience.""]"
450,1412.0,"You know s#!ts getting real when normies are calling me asking for advise on crypto due to banking crisis. 

#cardano #hosky #bitcoin #crypto https://t.co/CiPeE7QP4D",hoskytoken,0,You know s#!ts getting real when normies are calling me asking for advise on crypto due to banking crisis. #bitcoin #crypto
451,929.0,"To further support polygon ecosystem, we will also list matic soon. Announcement coming in the next days @0xPolygon @OceanexOfficial  #btc  #oce",NanXiaoning,1,"To further support polygon ecosystem, we will also list matic soon. Announcement coming in the next days @0xPolygon @OceanexOfficial #btc"
452,,,,0,['2023 : the us us government dumps their # 1 bitcoin at the start site of a massive generational bull - run because fear the treasury system is going broke as a joke. 2030 : @ saylor buys new washington dc and replaces only the federal reserve exchange building with a bitcoin mining farm.']
453,368.0,"#Bitcoin coffee ☕️
Afternoon, morning, night... 
Anytime, anywhere... you name it! we will be there! 📣 https://t.co/GCcMRnxS5V",romoolo,1,"#Bitcoin coffee  Afternoon, morning, night... Anytime, anywhere... you name it! we will be there! "
454,231.0,"We need to always cooperate with the #Crypto market, not think to beat it!!
It have potential to kich us back as well.

Get our concept clear and straight, make a note of it.

#cryptotrading #CryptoCommunity #cryptocurrency #BTC #Bitcoin",CryptoPatel,1,"We need to always cooperate with the #Crypto market, not think to beat it!! It have potential to kich us back as well. Get our concept clear and straight, make a note of it. #cryptocurrency #BTC #Bitcoin"
455,1029.0,"We are fighting back! 🥊

From throwing punches with #Bitcoin bids and memes to legal updates and shit-posting galore. The newsletter delivers as always. 🫡

Read it: https://t.co/4tLEOr27om https://t.co/0by7A9Vmb4",ShitcoinDotCom,1,We are fighting back!  From throwing punches with #Bitcoin bids and memes to legal updates and shit-posting galore. The newsletter delivers as always.  Read it:
456,135.0,"As more and more people join the Pi community, I am excited to see the impact it will have on the world. By giving everyone a voice in the financial system, Pi network is empowering individuals and creating a more inclusive global economy.
#PiNetwork #Picoin #btc #blockchain https://t.co/EEimyJm2vA",mstor168,1,"As more and more people join the Pi community, I am excited to see the impact it will have on the world. By giving everyone a voice in the financial system, Pi network is empowering individuals and creating a more inclusive global economy. #btc #blockchain"
457,25.0,im keeping a close eye on the #bitcoin chart dominance.  i think bitcoin will have another pump before hitting the resistance needed for the start of alt season. then $RVN breaks out of the triangle and we go on a massive run. rvn chart credit goes to @cosmiccrypto25 HODL RVN! https://t.co/alKD3k3sOy,Nrew91,1,im keeping a close eye on the #bitcoin chart dominance. i think bitcoin will have another pump before hitting the resistance needed for the start of alt season. then $RVN breaks out of the triangle and we go on a massive run. rvn chart credit goes to @cosmiccrypto25 HODL RVN!
